awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,page_uuid,aborted,complete,answer,answer_accumulators,branch_log,for_loops,failure_tags,last_response_id,base_payment,performance_bonus,unpaid_bonus,client_ip_address,auth_token,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,class,object_type,aborted_modules,started_modules,finished_modules,module_id,progress,estimated_bonus,volume_calibration,age,gender,gmsi,feedback
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '32-g#2.wav'}",131,2023-02-16 19:59:44,False,,,Participant,749d1aeeb1a839f8cdbdfc7f7bbe5453,prolific,63ee8b212a8065b69b912e75,131:63ee8b212a8065b69b912e75,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b212a8065b69b912e75', 'PROLIFIC_PID': '5f0dafdb774977037b78d444'}",working,"[8, 0]","[310, 0]",256c95e2-cc03-b2ac-1f02-f483f3bc5aee,False,False,['I agree'],[],[],{},[],4658.0,0.0,0.0,0.0,,bcae6632-9d58-4c64-8ca0-ab43fad6a71f,False,Chrome 110.0.0.0 on Windows 10 64-bit,428.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,32-g#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '18-f#1.wav'}",132,2023-02-16 19:59:52,False,,,Participant,c0884e307a17ce22eadf4b005a67dac9,prolific,63ee8b2a76b05b527bb573ce,132:63ee8b2a76b05b527bb573ce,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b2a76b05b527bb573ce', 'PROLIFIC_PID': '60b8f2c365ec36a3395896b6'}",working,"[8, 0]","[310, 0]",f7c0f206-4e22-942e-f8ab-c9f513cd3d97,False,False,['I agree'],[],[],{},[],5102.0,0.0,0.0,0.0,,95844e5b-a468-4a06-9255-e2d3e7989543,False,Chrome 109.0.0.0 on OS X 10.15.7 64-bit,487.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,18-f#1.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '34-a#2.wav'}",133,2023-02-16 19:59:55,False,,,Participant,46c5ac9ed8b9af3fca93c15ad6a1ae08,prolific,63ee8b19eb872effed1ca8aa,133:63ee8b19eb872effed1ca8aa,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b19eb872effed1ca8aa', 'PROLIFIC_PID': '5c7eb988ac63960015004d03'}",working,"[8, 0]","[310, 0]",2ef3996d-c2ed-4fae-671b-9b463fb3d935,False,False,['I agree'],[],[],{},[],4677.0,0.0,0.0,0.0,,503e44bd-5d64-4cb6-b919-5365e754b197,False,Chrome 109.0.0.0 on Windows 10 64-bit,430.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,34-a#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '30-f#2.wav'}",134,2023-02-16 19:59:55,False,,,Participant,0502cbee17192a13d94693fc971f495c,prolific,63ee8b1ed3bf75516fbae4d5,134:63ee8b1ed3bf75516fbae4d5,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b1ed3bf75516fbae4d5', 'PROLIFIC_PID': '598b58874972b300010745d7'}",working,"[8, 0]","[310, 0]",8d277a49-cfe1-7015-e3a9-4c5c4f049c6e,False,False,['I agree'],[],[],{},[],4638.0,0.0,0.0,0.0,,c3d8eb8b-d28a-47fb-9f91-20f222dc9157,False,Chrome 109.0.0.0 on OS X 10.13.6 64-bit,422.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,30-f#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '30-f#2.wav'}",135,2023-02-16 19:59:57,False,,,Participant,843444ba5660f93f0584e2ac7f0ff161,prolific,63ee8b30fddd380b354a9f46,135:63ee8b30fddd380b354a9f46,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b30fddd380b354a9f46', 'PROLIFIC_PID': '5a0dc5fbab721b0001ef8254'}",working,"[8, 0]","[310, 0]",967d2953-690f-07c3-7466-350858912c7e,False,False,['I agree'],[],[],{},[],4645.0,0.0,0.0,0.0,,c5c7feec-89c9-4baf-be2b-6143c35b005d,False,Chrome 109.0.0.0 on OS X 10.15.7 64-bit,424.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,30-f#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '22-a#1.wav'}",136,2023-02-16 20:00:08,False,,,Participant,4813e7419b05bc6ea6f1b8412c8e8a34,prolific,63ee8b227672a0d934764950,136:63ee8b227672a0d934764950,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b227672a0d934764950', 'PROLIFIC_PID': '565e944394730100114a9119'}",working,"[8, 0]","[310, 0]",fc884dc1-07bd-bdf1-5691-ea8aacb4452b,False,False,['I agree'],[],[],{},[],4684.0,0.0,0.0,0.0,,e72d6cce-dafd-48be-bd0e-66c20aaef7b4,False,Chrome 108.0.0.0 on Chrome OS 64-bit,436.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,22-a#1.wav,,,,
False,"{'__time_credit__confirmed_credit': 30.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '35-b2.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T20:01:39.941717', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:01:39.957181'}",137,2023-02-16 20:00:11,False,,,Participant,4234f6888f634e5e9a0ffe6b2021ad8c,prolific,63ee8b1f7a445dd6d4b4e16f,137:63ee8b1f7a445dd6d4b4e16f,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b1f7a445dd6d4b4e16f', 'PROLIFIC_PID': '63cf9471d0cf4c4c8ebd9ee7'}",working,"[55, 0]","[310, 0]",2caab647-20da-5201-f812-4a877f5d7d0f,False,False,,[],[],{},[],4739.0,0.0,0.0,0.0,,eb28068e-b605-4dde-a8f1-cb368fbf78e6,False,Chrome 91.0.4472.81 on Chrome OS 64-bit,443.0,3507.0,available,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test']","['consent', 'volume_calibration']",headphone_test,0.04862236628849271,0.08333333333333333,35-b2.wav,,,,
False,"{'__time_credit__confirmed_credit': 15.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888}",138,2023-02-16 20:00:11,False,,,Participant,ed7c2f8126f3f2d7b52c2aa359e1fc6e,prolific,63ee8b235e0aa33fb0005d44,138:63ee8b235e0aa33fb0005d44,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b235e0aa33fb0005d44', 'PROLIFIC_PID': '5422cca4fdf99b328c91b21b'}",working,[5],[310],b9335f37-1908-9517-36b0-b07a613773f1,False,False,['I agree'],[],[],{},[],4716.0,0.0,0.0,0.0,,04145484-ea29-41ca-b173-0c19ef4a39d0,True,Chrome 109.0.0.0 on Windows 10 64-bit,,,,Participant,Participant,[],['consent'],['consent'],,0.024311183144246355,0.041666666666666664,,,,,
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '28-e2.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T20:08:32.898188', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:02:35.551810', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T20:08:32.922956', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:04:00.281926', 'age': '40', 'gender': 'male', 'gmsi': {'response_scores': {'q_35': 4, 'q_02': 3, 'q_12': 6, 'q_18': 1, 'q_16': 5, 'q_21': 1, 'q_22': 5}, 'mean_scores_per_scale': {'Musical Training': 3.571429}}, 'feedback': ''}",139,2023-02-16 20:00:23,False,,,Participant,6c633538e1db44b6d24262fe26d2fc5e,prolific,63ee8b1f6c665554b50a325b,139:63ee8b1f6c665554b50a325b,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 20:12:18,0.0,2.1,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b1f6c665554b50a325b', 'PROLIFIC_PID': '610024d9cd49f604ad283e11'}",approved,[310],[310],df99f4c3-b553-4d89-7cea-3636475a4072,False,True,,[],[],{},[],5801.0,0.0,0.4,0.0,,730f7bcc-e9da-4b03-b15a-d6e7629ed351,False,Chrome 109.0.0.0 on Linux 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,28-e2.wav,40,male,"{'response_scores': {'q_35': 4, 'q_02': 3, 'q_12': 6, 'q_18': 1, 'q_16': 5, 'q_21': 1, 'q_22': 5}, 'mean_scores_per_scale': {'Musical Training': 3.571429}}",
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '19-g1.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T20:06:49.030436', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:01:15.079836', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T20:06:49.045498', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:02:08.589697', 'age': '32', 'gender': 'male', 'gmsi': {'response_scores': {'q_18': 2, 'q_21': 2, 'q_02': 1, 'q_16': 1, 'q_12': 1, 'q_22': 1, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.285714}}, 'feedback': 'None.'}",140,2023-02-16 20:00:45,False,,,Participant,e7625fd757875055ddf758cfccec9162,prolific,63ee8b24bc61fd7c50fbbdba,140:63ee8b24bc61fd7c50fbbdba,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 20:08:25,0.0,1.9,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b24bc61fd7c50fbbdba', 'PROLIFIC_PID': '590a3c659e26f200016e144b'}",approved,[310],[310],52f41917-0199-65d1-3691-2f30a7f2ae69,False,True,None.,[],[],{},[],5482.0,0.0,0.2,0.0,,8123102f-0e87-45cd-8218-3624d92ed1d7,False,Chrome 108.0.0.0 on Windows 10 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,19-g1.wav,32,male,"{'response_scores': {'q_18': 2, 'q_21': 2, 'q_02': 1, 'q_16': 1, 'q_12': 1, 'q_22': 1, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.285714}}",None.
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '31-g2.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T20:08:55.776214', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:02:56.379508', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T20:08:55.791598', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:04:21.214616', 'age': '65', 'gender': 'female', 'gmsi': {'response_scores': {'q_22': 2, 'q_18': 1, 'q_02': 6, 'q_16': 1, 'q_12': 3, 'q_21': 6, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 2.857143}}, 'feedback': 'VERY ENJOYABLE.  FUNNY HOW SOME TONES ARE ENJOYABLE AND OTHERS MAKE YOU SHUDDER'}",141,2023-02-16 20:00:52,False,,,Participant,a0da7bb10087010caf4ad5e9bd727025,prolific,63ee8b1bb5e2fb61de34f479,141:63ee8b1bb5e2fb61de34f479,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 20:11:39,0.0,1.83,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b1bb5e2fb61de34f479', 'PROLIFIC_PID': '5d812e3c613aa900188746a6'}",approved,[310],[310],919b3c40-43fd-cd83-cf13-cb6507a6d4d3,False,True,VERY ENJOYABLE.  FUNNY HOW SOME TONES ARE ENJOYABLE AND OTHERS MAKE YOU SHUDDER,[],[],{},[],5847.0,0.0,0.13333333333333333,0.0,,62923e8a-6383-442f-b7b4-f543371e352f,False,Chrome 109.0.0.0 on Windows 10 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,31-g2.wav,65,female,"{'response_scores': {'q_22': 2, 'q_18': 1, 'q_02': 6, 'q_16': 1, 'q_12': 3, 'q_21': 6, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 2.857143}}",VERY ENJOYABLE.  FUNNY HOW SOME TONES ARE ENJOYABLE AND OTHERS MAKE YOU SHUDDER
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '31-g2.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T20:10:21.666190', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:05:16.007929', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T20:10:21.684604', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:06:13.844884', 'age': '44', 'gender': 'male', 'gmsi': {'response_scores': {'q_02': 1, 'q_22': 1, 'q_21': 1, 'q_12': 1, 'q_18': 1, 'q_16': 1, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.0}}, 'feedback': ''}",142,2023-02-16 20:00:56,False,,,Participant,77acaa4ac3c1c2bf3340a3fc2b66eb83,prolific,63ee8b490e01ab1e3ac6d08f,142:63ee8b490e01ab1e3ac6d08f,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 20:11:49,0.0,1.83,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b490e01ab1e3ac6d08f', 'PROLIFIC_PID': '6323548b436fb6bb2948c920'}",approved,[310],[310],08fa6aa6-bf7a-d4e1-49c3-4e615f3cfe72,False,True,,[],[],{},[],5862.0,0.0,0.13333333333333333,0.0,,7f11a2f7-5e17-4e7b-b284-4561ec1e4e97,False,Chrome 110.0.0.0 on Windows 10 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,31-g2.wav,44,male,"{'response_scores': {'q_02': 1, 'q_22': 1, 'q_21': 1, 'q_12': 1, 'q_18': 1, 'q_16': 1, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.0}}",
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '22-a#1.wav'}",143,2023-02-16 20:01:47,False,,,Participant,04a18348b67d431ac1fce52926f36db3,prolific,63ee8b781b4a0f7240b22e91,143:63ee8b781b4a0f7240b22e91,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b781b4a0f7240b22e91', 'PROLIFIC_PID': '61bb372340db417c1a1389c6'}",working,"[8, 0]","[310, 0]",e126c1c7-679a-81a6-20b3-fcef4f7a68f7,False,False,['I agree'],[],[],{},[],4789.0,0.0,0.0,0.0,,510b5e4a-6b73-47f4-99ac-497cb8744868,False,Chrome 110.0.0.0 on Windows 10 64-bit,455.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,22-a#1.wav,,,,
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '24-c2.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T20:07:53.820915', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:02:35.918418', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T20:07:53.836089', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:03:30.248308', 'age': '48', 'gender': 'male', 'gmsi': {'response_scores': {'q_16': 1, 'q_21': 1, 'q_02': 1, 'q_18': 1, 'q_12': 1, 'q_22': 1, 'q_35': 7}, 'mean_scores_per_scale': {'Musical Training': 1.857143}}, 'feedback': ''}",144,2023-02-16 20:01:55,False,,,Participant,77dc8223d7127bd6edc1a223977e8a25,prolific,63ee8aeb229945b7427110d5,144:63ee8aeb229945b7427110d5,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 20:09:02,0.0,1.86,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8aeb229945b7427110d5', 'PROLIFIC_PID': '6365805113952480bdeed7b7'}",approved,[310],[310],52f92bc9-3f94-d0ec-a8e5-6a54e26f0a75,False,True,,[],[],{},[],5598.0,0.0,0.16000000000000003,0.0,,4401a257-6b4b-4f91-b5d9-fe0271214b5c,False,Chrome 109.0.0.0 on Windows 10 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,24-c2.wav,48,male,"{'response_scores': {'q_16': 1, 'q_21': 1, 'q_02': 1, 'q_18': 1, 'q_12': 1, 'q_22': 1, 'q_35': 7}, 'mean_scores_per_scale': {'Musical Training': 1.857143}}",
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '29-f2.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T20:09:20.522318', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:03:13.140944', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T20:09:20.541402', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:04:25.658256', 'age': '28', 'gender': 'male', 'gmsi': {'response_scores': {'q_16': 4, 'q_02': 1, 'q_12': 1, 'q_18': 1, 'q_21': 1, 'q_22': 1, 'q_35': 2}, 'mean_scores_per_scale': {'Musical Training': 1.571429}}, 'feedback': ''}",145,2023-02-16 20:02:08,False,,,Participant,7633d3d8fd28e42de1b7067206e635e3,prolific,63ee8b2391095319a32e626e,145:63ee8b2391095319a32e626e,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 20:11:17,0.0,1.74,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b2391095319a32e626e', 'PROLIFIC_PID': '57732cfcda75d30001487571'}",approved,[310],[310],2f1fa416-6c59-f99d-9a0f-7cc0969523b8,False,True,,[],[],{},[],5788.0,0.0,0.04216370213557839,0.0,,071715bc-3549-4b9b-8faa-9b5cc5fafb34,False,Chrome 110.0.0.0 on Windows 10 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,29-f2.wav,28,male,"{'response_scores': {'q_16': 4, 'q_02': 1, 'q_12': 1, 'q_18': 1, 'q_21': 1, 'q_22': 1, 'q_35': 2}, 'mean_scores_per_scale': {'Musical Training': 1.571429}}",
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '32-g#2.wav'}",146,2023-02-16 20:02:10,False,,,Participant,8dd8a48ccf640c4fcded3de77b29df6a,prolific,63ee8ba3676e94dc9ffa97a3,146:63ee8ba3676e94dc9ffa97a3,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8ba3676e94dc9ffa97a3', 'PROLIFIC_PID': '63cfeeae707bca4ddee3eb11'}",working,"[8, 0]","[310, 0]",7883dce3-a2b6-5496-3688-4cca065b30b2,False,False,['I agree'],[],[],{},[],4796.0,0.0,0.0,0.0,,39242282-213e-48a4-a740-09b07f8c1c54,False,Chrome 110.0.0.0 on Windows 10 64-bit,456.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,32-g#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '24-c2.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T20:09:38.129968', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:04:16.279654', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T20:09:38.144877', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T20:05:02.716303', 'age': '31', 'gender': 'female', 'gmsi': {'response_scores': {'q_21': 2, 'q_35': 1, 'q_12': 5, 'q_16': 3, 'q_18': 3, 'q_02': 4, 'q_22': 2}, 'mean_scores_per_scale': {'Musical Training': 2.857143}}, 'feedback': ''}",147,2023-02-16 20:02:14,False,,,Participant,07bfeda0a76bccb0f66688217082e62f,prolific,63ee8b9eb7eeaf22e5985bf0,147:63ee8b9eb7eeaf22e5985bf0,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 20:11:16,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee8b9eb7eeaf22e5985bf0', 'PROLIFIC_PID': '5ecfd28bb14b1c05751f178c'}",working,[310],[310],c70d9b0e-db87-1de5-e574-1551f4922181,False,True,,[],[],{},[],5816.0,0.0,0.10886621079036347,0.0,,deafb19a-dca0-4da9-967c-0274ea8625ef,False,Chrome 109.0.0.0 on Windows 10 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,24-c2.wav,31,female,"{'response_scores': {'q_21': 2, 'q_35': 1, 'q_12': 5, 'q_16': 3, 'q_18': 3, 'q_02': 4, 'q_22': 2}, 'mean_scores_per_scale': {'Musical Training': 2.857143}}",
