_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,node_id,participant_id,module_state_id,trial_maker_id,definition,complete,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},1537,2023-02-16 18:12:18,False,,,HeadphoneTrial,6,6,,6,67,210,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2054.0,,,4.765,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},1539,2023-02-16 18:12:19,True,performance_check,2023-02-16 18:17:43,HeadphoneTrial,6,6,,6,66,208,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2060.0,,,6.53,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},1544,2023-02-16 18:12:24,False,,,HeadphoneTrial,4,4,,4,67,210,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2065.0,,,4.759,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},1548,2023-02-16 18:12:27,False,,,HeadphoneTrial,1,1,,1,69,213,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2090.0,,,16.458,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},1549,2023-02-16 18:12:27,True,performance_check,2023-02-16 18:17:43,HeadphoneTrial,3,3,,3,66,208,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2073.0,,,6.33,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},1553,2023-02-16 18:12:30,False,,,HeadphoneTrial,5,5,,5,67,210,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2074.0,,,4.702,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},1558,2023-02-16 18:12:35,True,performance_check,2023-02-16 18:17:43,HeadphoneTrial,1,1,,1,66,208,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2086.0,,,5.834,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},1567,2023-02-16 18:12:42,True,performance_check,2023-02-16 18:17:43,HeadphoneTrial,2,2,,2,66,208,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2101.0,,,6.328,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},1569,2023-02-16 18:12:44,False,,,HeadphoneTrial,2,2,,2,69,213,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2103.0,,,7.268,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},1578,2023-02-16 18:12:52,False,,,HeadphoneTrial,6,6,,6,69,213,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2118.0,,,5.507,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},1588,2023-02-16 18:12:58,False,,,HeadphoneTrial,3,3,,3,69,213,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2139.0,,,12.215,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},1602,2023-02-16 18:13:11,False,,,HeadphoneTrial,4,4,,4,69,213,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2156.0,,,7.559,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},1615,2023-02-16 18:13:19,False,,,HeadphoneTrial,5,5,,5,69,213,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2178.0,,,11.913,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},1709,2023-02-16 18:14:33,False,,,HeadphoneTrial,5,5,,5,72,228,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2295.0,,,5.847,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},1720,2023-02-16 18:14:40,False,,,HeadphoneTrial,6,6,,6,72,228,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2305.0,,,5.722,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},1727,2023-02-16 18:14:47,False,,,HeadphoneTrial,1,1,,1,72,228,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2317.0,,,5.472,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},1735,2023-02-16 18:14:52,False,,,HeadphoneTrial,4,4,,4,74,233,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2347.0,,,16.387,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},1737,2023-02-16 18:14:54,False,,,HeadphoneTrial,4,4,,4,72,228,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2330.0,,,5.689,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},1745,2023-02-16 18:15:01,False,,,HeadphoneTrial,3,3,,3,72,228,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2342.0,,,5.628,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},1751,2023-02-16 18:15:06,False,,,HeadphoneTrial,3,3,,3,76,234,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2359.0,,,8.921,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},1753,2023-02-16 18:15:07,False,,,HeadphoneTrial,2,2,,2,72,228,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2352.0,,,5.516,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},1757,2023-02-16 18:15:09,False,,,HeadphoneTrial,2,2,,2,74,233,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2358.0,,,5.818,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},1765,2023-02-16 18:15:16,False,,,HeadphoneTrial,1,1,,1,74,233,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2368.0,,,5.588,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},1766,2023-02-16 18:15:16,False,,,HeadphoneTrial,1,1,,1,76,234,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2367.0,,,5.733,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},1772,2023-02-16 18:15:22,False,,,HeadphoneTrial,5,5,,5,76,234,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2376.0,,,5.017,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},1773,2023-02-16 18:15:22,False,,,HeadphoneTrial,5,5,,5,74,233,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2378.0,,,4.826,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},1780,2023-02-16 18:15:27,False,,,HeadphoneTrial,6,6,,6,76,234,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2387.0,,,4.877,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},1782,2023-02-16 18:15:28,False,,,HeadphoneTrial,6,6,,6,74,233,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2388.0,,,4.816,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},1789,2023-02-16 18:15:33,False,,,HeadphoneTrial,4,4,,4,76,234,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2395.0,,,4.812,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},1790,2023-02-16 18:15:33,False,,,HeadphoneTrial,3,3,,3,74,233,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2396.0,,,4.908,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},1796,2023-02-16 18:15:38,False,,,HeadphoneTrial,2,2,,2,76,234,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2405.0,,,4.849,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},1890,2023-02-16 18:16:59,False,,,HeadphoneTrial,2,2,,2,71,249,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2539.0,,,5.924,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},1898,2023-02-16 18:17:06,False,,,HeadphoneTrial,1,1,,1,71,249,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2548.0,,,5.499,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},1904,2023-02-16 18:17:12,False,,,HeadphoneTrial,4,4,,4,71,249,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2556.0,,,4.705,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},1910,2023-02-16 18:17:18,False,,,HeadphoneTrial,3,3,,3,71,249,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2565.0,,,4.623,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},1913,2023-02-16 18:17:19,False,,,HeadphoneTrial,3,3,,3,80,252,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,0.0,0.0,,2,True,2576.0,,,8.944,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},1917,2023-02-16 18:17:23,False,,,HeadphoneTrial,6,6,,6,71,249,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2577.0,,,4.804,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},1926,2023-02-16 18:17:28,False,,,HeadphoneTrial,5,5,,5,80,252,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2586.0,,,5.638,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},1927,2023-02-16 18:17:29,False,,,HeadphoneTrial,5,5,,5,71,249,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2584.0,,,4.47,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},1934,2023-02-16 18:17:35,False,,,HeadphoneTrial,6,6,,6,80,252,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2597.0,,,4.971,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},1940,2023-02-16 18:17:39,False,,,HeadphoneTrial,4,4,,4,79,255,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2606.0,,,6.13,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},1942,2023-02-16 18:17:40,False,,,HeadphoneTrial,1,1,,1,80,252,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2605.0,,,5.211,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},1947,2023-02-16 18:17:46,False,,,HeadphoneTrial,4,4,,4,80,252,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2613.0,,,5.395,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},1948,2023-02-16 18:17:46,False,,,HeadphoneTrial,2,2,,2,79,255,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2615.0,,,5.696,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},1954,2023-02-16 18:17:52,False,,,HeadphoneTrial,2,2,,2,80,252,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2622.0,,,5.831,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},1956,2023-02-16 18:17:53,False,,,HeadphoneTrial,5,5,,5,79,255,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2623.0,,,5.334,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},1961,2023-02-16 18:18:00,False,,,HeadphoneTrial,1,1,,1,79,255,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,2631.0,,,5.394,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},1967,2023-02-16 18:18:06,False,,,HeadphoneTrial,3,3,,3,79,255,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,2640.0,,,5.162,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},1974,2023-02-16 18:18:13,False,,,HeadphoneTrial,6,6,,6,79,255,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,2646.0,,,4.407,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},2221,2023-02-16 19:47:00,False,,,HeadphoneTrial,5,5,,5,83,279,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,3005.0,,,6.752,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},2222,2023-02-16 19:47:08,False,,,HeadphoneTrial,6,6,,6,83,279,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,0.0,0.0,,2,True,3011.0,,,6.739,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},2223,2023-02-16 19:47:17,False,,,HeadphoneTrial,1,1,,1,83,279,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,0.0,0.0,,1,True,3017.0,,,5.871,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},2224,2023-02-16 19:47:24,True,response_timeout,2023-02-16 19:53:11,HeadphoneTrial,3,3,,3,83,279,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",False,False,False,,,,,True,,,,,52.5,,,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},2225,2023-02-16 19:47:32,False,,,HeadphoneTrial,3,3,,3,86,289,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,0.0,0.0,,2,True,3034.0,,,6.146,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},2226,2023-02-16 19:47:40,False,,,HeadphoneTrial,2,2,,2,84,293,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,0.0,0.0,,2,True,3038.0,,,5.195,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},2227,2023-02-16 19:47:41,False,,,HeadphoneTrial,3,3,,3,94,294,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,3041.0,,,7.23,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},2228,2023-02-16 19:47:43,False,,,HeadphoneTrial,4,4,,4,86,289,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,0.0,0.0,,3,True,3040.0,,,5.445,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},2229,2023-02-16 19:47:45,False,,,HeadphoneTrial,4,4,,4,85,295,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,3044.0,,,6.104,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},2230,2023-02-16 19:47:46,False,,,HeadphoneTrial,4,4,,4,84,293,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,0.0,0.0,,3,True,3045.0,,,5.041,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},2231,2023-02-16 19:47:49,False,,,HeadphoneTrial,2,2,,2,86,289,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,0.0,0.0,,2,True,3048.0,,,5.65,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},2232,2023-02-16 19:47:50,False,,,HeadphoneTrial,1,1,,1,94,294,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,3050.0,,,5.672,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},2233,2023-02-16 19:47:50,True,performance_check,2023-02-16 19:52:18,HeadphoneTrial,6,6,,6,89,297,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,3049.0,,,5.725,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},2234,2023-02-16 19:47:52,False,,,HeadphoneTrial,6,6,,6,85,295,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,3051.0,,,5.305,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},2235,2023-02-16 19:47:52,False,,,HeadphoneTrial,6,6,,6,84,293,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,0.0,0.0,,1,True,3052.0,,,4.994,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},2236,2023-02-16 19:47:56,False,,,HeadphoneTrial,5,5,,5,86,289,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,0.0,0.0,,1,True,3059.0,,,5.426,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},2237,2023-02-16 19:47:56,True,performance_check,2023-02-16 19:52:18,HeadphoneTrial,1,1,,1,89,297,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,3056.0,,,4.76,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},2238,2023-02-16 19:47:56,False,,,HeadphoneTrial,5,5,,5,94,294,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,3058.0,,,5.141,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},2239,2023-02-16 19:47:58,False,,,HeadphoneTrial,5,5,,5,85,295,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,3060.0,,,5.279,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},2240,2023-02-16 19:47:58,False,,,HeadphoneTrial,5,5,,5,84,293,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,0.0,0.0,,1,True,3061.0,,,4.862,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},2241,2023-02-16 19:48:02,True,performance_check,2023-02-16 19:52:18,HeadphoneTrial,5,5,,5,89,297,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,3063.0,,,4.707,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},2242,2023-02-16 19:48:03,False,,,HeadphoneTrial,2,2,,2,94,294,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,3065.0,,,4.921,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},2243,2023-02-16 19:48:03,False,,,HeadphoneTrial,1,1,,1,86,289,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,0.0,0.0,,3,True,3067.0,,,5.391,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},2244,2023-02-16 19:48:04,False,,,HeadphoneTrial,2,2,,2,85,295,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,3066.0,,,4.316,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},2245,2023-02-16 19:48:04,False,,,HeadphoneTrial,3,3,,3,84,293,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,0.0,0.0,,2,True,3068.0,,,5.624,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},2246,2023-02-16 19:48:07,True,performance_check,2023-02-16 19:52:18,HeadphoneTrial,2,2,,2,89,297,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,3069.0,,,4.377,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},2247,2023-02-16 19:48:09,False,,,HeadphoneTrial,4,4,,4,94,294,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,3072.0,,,5.058,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},2248,2023-02-16 19:48:09,False,,,HeadphoneTrial,3,3,,3,85,295,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,3071.0,,,4.995,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},2249,2023-02-16 19:48:10,False,,,HeadphoneTrial,6,6,,6,86,289,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,3075.0,,,5.884,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},2250,2023-02-16 19:48:11,False,,,HeadphoneTrial,1,1,,1,84,293,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,0.0,0.0,,3,True,3078.0,,,5.456,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},2251,2023-02-16 19:48:12,True,performance_check,2023-02-16 19:52:18,HeadphoneTrial,4,4,,4,89,297,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,3077.0,,,4.922,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
