_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,node_id,participant_id,module_state_id,trial_maker_id,definition,complete,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147cd4af0>},False,{},2084,2023-02-16 18:19:57,False,,,ConsonanceTrial,33,33,,33,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 26, 'duration': 10, 'lower_pitch': 65.1339738063803, 'pitch_interval': 13.064430708455333, 'upper_pitch': 78.19840451483563}",True,True,False,,0.0,,5,True,2782,,,3.935,276.0,283.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147cd6a70>},False,{},2085,2023-02-16 18:19:59,False,,,ConsonanceTrial,30,30,,30,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 23, 'duration': 10, 'lower_pitch': 66.92226647046293, 'pitch_interval': 7.446063977214239, 'upper_pitch': 74.36833044767717}",True,True,False,,0.0,,4,True,2785,,,3.15,171.0,178.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147cd7340>},False,{},2086,2023-02-16 18:20:00,False,,,ConsonanceTrial,54,54,,54,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 47, 'duration': 10, 'lower_pitch': 65.39081466598091, 'pitch_interval': 2.5760033689026063, 'upper_pitch': 67.96681803488352}",True,True,False,,0.0,,6,True,2787,,,3.316,216.0,223.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476087f0>},False,{},2087,2023-02-16 18:20:02,False,,,ConsonanceTrial,53,53,,53,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 46, 'duration': 10, 'lower_pitch': 66.42602078784685, 'pitch_interval': 13.557814021786522, 'upper_pitch': 79.98383480963338}",True,True,False,,0.0,,4,True,2789,,,3.946,283.5,291.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147608d00>},False,{},2088,2023-02-16 18:20:02,False,,,ConsonanceTrial,42,42,,42,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 35, 'duration': 10, 'lower_pitch': 66.89838527119588, 'pitch_interval': 6.267905213364717, 'upper_pitch': 73.16629048456059}",True,True,False,,0.0,,2,True,2791,,,5.309,313.5,321.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x14760ace0>},False,{},2089,2023-02-16 18:20:03,False,,,ConsonanceTrial,42,42,,42,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 35, 'duration': 10, 'lower_pitch': 66.30962216530713, 'pitch_interval': 2.4164525972224506, 'upper_pitch': 68.72607476252958}",True,True,False,,0.0,,5,True,2790,,,4.547,178.5,186.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147609f30>},False,{},2090,2023-02-16 18:20:04,False,,,ConsonanceTrial,10,10,,10,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 3, 'duration': 10, 'lower_pitch': 66.52107405458892, 'pitch_interval': 6.14793841423835, 'upper_pitch': 72.66901246882728}",True,True,False,,0.0,,5,True,2792,,,3.273,223.5,231.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x14760b880>},False,{},2091,2023-02-16 18:20:07,False,,,ConsonanceTrial,56,56,,56,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 49, 'duration': 10, 'lower_pitch': 65.57153361873341, 'pitch_interval': 3.102685530061377, 'upper_pitch': 68.67421914879479}",True,True,False,,0.0,,4,True,2793,,,3.483,291.0,298.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147608190>},False,{},2092,2023-02-16 18:20:08,False,,,ConsonanceTrial,55,55,,55,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 48, 'duration': 10, 'lower_pitch': 66.3022306486133, 'pitch_interval': 12.70754814317914, 'upper_pitch': 79.00977879179244}",True,True,False,,0.0,,5,True,2795,,,3.291,186.0,193.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x14760add0>},False,{},2093,2023-02-16 18:20:08,False,,,ConsonanceTrial,47,47,,47,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 40, 'duration': 10, 'lower_pitch': 65.32097123317723, 'pitch_interval': 12.189767869640336, 'upper_pitch': 77.51073910281757}",True,True,False,,0.0,,6,True,2794,,,3.361,321.0,328.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147608700>},False,{},2094,2023-02-16 18:20:09,False,,,ConsonanceTrial,22,22,,22,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 15, 'duration': 10, 'lower_pitch': 66.20903422954467, 'pitch_interval': 10.351389299818267, 'upper_pitch': 76.56042352936294}",True,True,False,,0.0,,5,True,2798,,,4.104,231.0,238.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x14760bbe0>},False,{},2095,2023-02-16 18:20:11,False,,,ConsonanceTrial,30,30,,30,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 23, 'duration': 10, 'lower_pitch': 65.15706921222959, 'pitch_interval': 4.992160056520689, 'upper_pitch': 70.14922926875028}",True,True,False,,0.0,,5,True,2799,,,3.433,298.5,306.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x14760ad10>},False,{},2096,2023-02-16 18:20:12,False,,,ConsonanceTrial,56,56,,56,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 49, 'duration': 10, 'lower_pitch': 65.61709191318691, 'pitch_interval': 12.33522414747806, 'upper_pitch': 77.95231606066497}",True,True,False,,0.0,,5,True,2801,,,4.158,328.5,336.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x14760b3d0>},False,{},2097,2023-02-16 18:20:12,False,,,ConsonanceTrial,16,16,,16,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 9, 'duration': 10, 'lower_pitch': 65.18140742460002, 'pitch_interval': 5.35758856554538, 'upper_pitch': 70.53899599014541}",True,True,False,,0.0,,5,True,2800,,,3.509,193.5,201.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147608a90>},False,{},2098,2023-02-16 18:20:14,False,,,ConsonanceTrial,37,37,,37,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 30, 'duration': 10, 'lower_pitch': 65.60497542229977, 'pitch_interval': 7.364978097355863, 'upper_pitch': 72.96995351965563}",True,True,False,,0.0,,4,True,2802,,,3.188,238.5,246.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x14760b2e0>},False,{},2099,2023-02-16 18:20:15,False,,,ConsonanceTrial,34,34,,34,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 27, 'duration': 10, 'lower_pitch': 66.13195507242463, 'pitch_interval': 12.527444986226696, 'upper_pitch': 78.65940005865133}",True,True,False,,0.0,,6,True,2803,,,4.373,306.0,313.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476088e0>},False,{},2100,2023-02-16 18:20:17,False,,,ConsonanceTrial,31,31,,31,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 24, 'duration': 10, 'lower_pitch': 65.02134114435853, 'pitch_interval': 6.445946892496253, 'upper_pitch': 71.46728803685478}",True,True,False,,0.0,,5,True,2804,,,3.461,201.0,208.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c0370>},False,{},2101,2023-02-16 18:20:17,False,,,ConsonanceTrial,35,35,,35,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 28, 'duration': 10, 'lower_pitch': 66.87544174602318, 'pitch_interval': 7.186172357640225, 'upper_pitch': 74.06161410366342}",True,True,False,,0.0,,3,True,2806,,,3.753,336.0,343.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c0c10>},False,{},2102,2023-02-16 18:20:19,False,,,ConsonanceTrial,17,17,,17,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 10, 'duration': 10, 'lower_pitch': 65.95146263070808, 'pitch_interval': 2.7314977928561195, 'upper_pitch': 68.6829604235642}",True,True,False,,0.0,,6,True,2808,,,3.315,246.0,253.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c1c90>},False,{},2103,2023-02-16 18:20:20,False,,,ConsonanceTrial,38,38,,38,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 31, 'duration': 10, 'lower_pitch': 65.8872346600749, 'pitch_interval': 3.100210603218936, 'upper_pitch': 68.98744526329384}",True,True,False,,0.0,,6,True,2809,,,3.589,313.5,321.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c0c70>},False,{},2104,2023-02-16 18:20:21,False,,,ConsonanceTrial,19,19,,19,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 12, 'duration': 10, 'lower_pitch': 65.57865538766154, 'pitch_interval': 13.15315900073539, 'upper_pitch': 78.73181438839693}",True,True,False,,0.0,,4,True,2810,,,3.774,208.5,216.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c1f90>},False,{},2105,2023-02-16 18:20:22,False,,,ConsonanceTrial,36,36,,36,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 29, 'duration': 10, 'lower_pitch': 66.96907160807314, 'pitch_interval': 14.46546528620622, 'upper_pitch': 81.43453689427936}",True,True,False,,0.0,,5,True,2814,,,6.943,343.5,351.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c1720>},False,{},2106,2023-02-16 18:20:23,False,,,ConsonanceTrial,53,53,,53,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 46, 'duration': 10, 'lower_pitch': 66.62039667530482, 'pitch_interval': 1.1193504472316023, 'upper_pitch': 67.73974712253641}",True,True,False,,0.0,,3,True,2811,,,3.092,253.5,261.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c2950>},False,{},2107,2023-02-16 18:20:24,False,,,ConsonanceTrial,48,48,,48,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 41, 'duration': 10, 'lower_pitch': 66.38965988009991, 'pitch_interval': 4.113620106565323, 'upper_pitch': 70.50327998666523}",True,True,False,,0.0,,4,True,2812,,,3.93,321.0,328.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c33a0>},False,{},2108,2023-02-16 18:20:26,False,,,ConsonanceTrial,33,33,,33,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 26, 'duration': 10, 'lower_pitch': 66.11926578864485, 'pitch_interval': 3.527390351113114, 'upper_pitch': 69.64665613975797}",True,True,False,,0.0,,3,True,2816,,,3.413,216.0,223.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c36d0>},False,{},2109,2023-02-16 18:20:27,False,,,ConsonanceTrial,25,25,,25,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 18, 'duration': 10, 'lower_pitch': 65.0899971641677, 'pitch_interval': 5.952580377563532, 'upper_pitch': 71.04257754173123}",True,True,False,,0.0,,3,True,2817,,,4.001,261.0,268.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c2740>},False,{},2110,2023-02-16 18:20:29,False,,,ConsonanceTrial,43,43,,43,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 36, 'duration': 10, 'lower_pitch': 65.44279492286347, 'pitch_interval': 8.115062962533093, 'upper_pitch': 73.55785788539656}",True,True,False,,0.0,,5,True,2818,,,3.496,328.5,336.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c3040>},False,{},2111,2023-02-16 18:20:29,False,,,ConsonanceTrial,32,32,,32,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 25, 'duration': 10, 'lower_pitch': 65.20686376276971, 'pitch_interval': 3.0839992208458438, 'upper_pitch': 68.29086298361555}",True,True,False,,0.0,,3,True,2821,,,5.249,351.0,358.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c31c0>},False,{},2112,2023-02-16 18:20:30,False,,,ConsonanceTrial,51,51,,51,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 44, 'duration': 10, 'lower_pitch': 66.72506916624823, 'pitch_interval': 11.64543968343039, 'upper_pitch': 78.37050884967863}",True,True,False,,0.0,,5,True,2820,,,3.233,223.5,231.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c3eb0>},False,{},2113,2023-02-16 18:20:33,False,,,ConsonanceTrial,18,18,,18,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 11, 'duration': 10, 'lower_pitch': 65.34175834994284, 'pitch_interval': 12.402240449290526, 'upper_pitch': 77.74399879923337}",True,True,False,,0.0,,4,True,2825,,,3.815,268.5,276.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1475c3850>},False,{},2114,2023-02-16 18:20:33,False,,,ConsonanceTrial,7,7,,7,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 0, 'duration': 10, 'lower_pitch': 65.8412261813395, 'pitch_interval': 0.4540131573879008, 'upper_pitch': 66.2952393387274}",True,True,False,,0.0,,4,True,2823,,,3.069,336.0,343.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147047c40>},False,{},2115,2023-02-16 18:20:34,False,,,ConsonanceTrial,48,48,,48,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 41, 'duration': 10, 'lower_pitch': 65.07390044078623, 'pitch_interval': 3.211127292687748, 'upper_pitch': 68.28502773347398}",True,True,False,,0.0,,5,True,2826,,,3.098,231.0,238.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147046020>},False,{},2116,2023-02-16 18:20:35,False,,,ConsonanceTrial,46,46,,46,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 39, 'duration': 10, 'lower_pitch': 66.79156233394833, 'pitch_interval': 10.632668961956776, 'upper_pitch': 77.42423129590512}",True,True,False,,0.0,,2,True,2827,,,3.413,358.5,366.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1470475b0>},False,{},2117,2023-02-16 18:20:37,False,,,ConsonanceTrial,15,15,,15,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 8, 'duration': 10, 'lower_pitch': 66.36962915552236, 'pitch_interval': 7.070925515642489, 'upper_pitch': 73.44055467116485}",True,True,False,,0.0,,5,True,2828,,,3.507,343.5,351.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1470465f0>},False,{},2118,2023-02-16 18:20:37,False,,,ConsonanceTrial,55,55,,55,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 48, 'duration': 10, 'lower_pitch': 65.08466965787845, 'pitch_interval': 7.400513642934366, 'upper_pitch': 72.48518330081282}",True,True,False,,0.0,,3,True,2829,,,3.092,276.0,283.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147044df0>},False,{},2119,2023-02-16 18:20:38,False,,,ConsonanceTrial,46,46,,46,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 39, 'duration': 10, 'lower_pitch': 66.15908053994166, 'pitch_interval': 9.46995256134176, 'upper_pitch': 75.62903310128341}",True,True,False,,0.0,,4,True,2831,,,3.84,238.5,246.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147044580>},False,{},2120,2023-02-16 18:20:40,False,,,ConsonanceTrial,45,45,,45,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 38, 'duration': 10, 'lower_pitch': 65.74887162848934, 'pitch_interval': 13.446949226291636, 'upper_pitch': 79.19582085478098}",True,True,False,,0.0,,2,True,2834,,,5.343,366.0,373.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147047460>},False,{},2121,2023-02-16 18:20:41,False,,,ConsonanceTrial,36,36,,36,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 29, 'duration': 10, 'lower_pitch': 65.08952347903563, 'pitch_interval': 11.369765306946146, 'upper_pitch': 76.45928878598178}",True,True,False,,0.0,,5,True,2832,,,3.027,351.0,358.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147046d40>},False,{},2122,2023-02-16 18:20:42,False,,,ConsonanceTrial,41,41,,41,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 34, 'duration': 10, 'lower_pitch': 66.28380931303366, 'pitch_interval': 2.86368986264097, 'upper_pitch': 69.14749917567462}",True,True,False,,0.0,,5,True,2836,,,4.825,283.5,291.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147044dc0>},False,{},2123,2023-02-16 18:20:43,False,,,ConsonanceTrial,32,32,,32,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 25, 'duration': 10, 'lower_pitch': 65.28314201367624, 'pitch_interval': 4.46521912810569, 'upper_pitch': 69.74836114178193}",True,True,False,,0.0,,4,True,2835,,,3.17,246.0,253.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147044ca0>},False,{},2124,2023-02-16 18:20:45,False,,,ConsonanceTrial,41,41,,41,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 34, 'duration': 10, 'lower_pitch': 65.7399059988665, 'pitch_interval': 12.400584914353196, 'upper_pitch': 78.14049091321971}",True,True,False,,0.0,,6,True,2838,,,3.547,358.5,366.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe4a00>},False,{},2125,2023-02-16 18:20:46,False,,,ConsonanceTrial,29,29,,29,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 22, 'duration': 10, 'lower_pitch': 65.2707911537095, 'pitch_interval': 2.7377608825446123, 'upper_pitch': 68.0085520362541}",True,True,False,,0.0,,3,True,2839,,,3.458,373.5,381.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe59f0>},False,{},2126,2023-02-16 18:20:47,False,,,ConsonanceTrial,36,36,,36,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 29, 'duration': 10, 'lower_pitch': 65.33276896949255, 'pitch_interval': 12.326179538985652, 'upper_pitch': 77.6589485084782}",True,True,False,,0.0,,5,True,2840,,,3.064,253.5,261.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe4fa0>},False,{},2127,2023-02-16 18:20:48,False,,,ConsonanceTrial,49,49,,49,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 42, 'duration': 10, 'lower_pitch': 66.52862413860952, 'pitch_interval': 2.36707383173681, 'upper_pitch': 68.89569797034632}",True,True,False,,0.0,,3,True,2844,,,4.593,291.0,298.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe50c0>},False,{},2128,2023-02-16 18:20:49,False,,,ConsonanceTrial,25,25,,25,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 18, 'duration': 10, 'lower_pitch': 65.11545905800223, 'pitch_interval': 10.177061042697828, 'upper_pitch': 75.29252010070006}",True,True,False,,0.0,,5,True,2842,,,2.998,366.0,373.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe4160>},False,{},2129,2023-02-16 18:20:50,False,,,ConsonanceTrial,39,39,,39,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 32, 'duration': 10, 'lower_pitch': 65.18547214745495, 'pitch_interval': 8.53681280875903, 'upper_pitch': 73.72228495621397}",True,True,False,,0.0,,4,True,2845,,,3.53,381.0,388.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe4f40>},False,{},2130,2023-02-16 18:20:51,False,,,ConsonanceTrial,41,41,,41,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 34, 'duration': 10, 'lower_pitch': 65.74501684535484, 'pitch_interval': 6.5200594531400755, 'upper_pitch': 72.26507629849492}",True,True,False,,0.0,,4,True,2847,,,3.238,261.0,268.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe6da0>},False,{},2131,2023-02-16 18:20:53,False,,,ConsonanceTrial,50,50,,50,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 43, 'duration': 10, 'lower_pitch': 66.6340358998166, 'pitch_interval': 8.979340746317298, 'upper_pitch': 75.6133766461339}",True,True,False,,0.0,,5,True,2848,,,3.447,373.5,381.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe5240>},False,{},2132,2023-02-16 18:20:53,False,,,ConsonanceTrial,20,20,,20,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 13, 'duration': 10, 'lower_pitch': 65.26913658191901, 'pitch_interval': 7.911770705411235, 'upper_pitch': 73.18090728733024}",True,True,False,,0.0,,4,True,2849,,,3.376,298.5,306.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe5660>},False,{},2133,2023-02-16 18:20:54,False,,,ConsonanceTrial,16,16,,16,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 9, 'duration': 10, 'lower_pitch': 66.33139086259294, 'pitch_interval': 12.022811999789779, 'upper_pitch': 78.35420286238272}",True,True,False,,0.0,,5,True,2851,,,4.141,388.5,396.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe7700>},False,{},2134,2023-02-16 18:20:55,False,,,ConsonanceTrial,47,47,,47,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 40, 'duration': 10, 'lower_pitch': 66.04900791672233, 'pitch_interval': 13.877095346672387, 'upper_pitch': 79.92610326339472}",True,True,False,,0.0,,3,True,2850,,,3.204,268.5,276.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe79d0>},False,{},2135,2023-02-16 18:20:57,False,,,ConsonanceTrial,24,24,,24,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 17, 'duration': 10, 'lower_pitch': 65.96539633220168, 'pitch_interval': 2.333795915802005, 'upper_pitch': 68.29919224800368}",True,True,False,,0.0,,5,True,2855,,,5.492,381.0,388.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe57b0>},False,{},2136,2023-02-16 18:20:58,False,,,ConsonanceTrial,35,35,,35,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 28, 'duration': 10, 'lower_pitch': 66.30346328974032, 'pitch_interval': 8.167146871759646, 'upper_pitch': 74.47061016149996}",True,True,False,,0.0,,3,True,2853,,,3.433,306.0,313.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe5510>},False,{},2137,2023-02-16 18:20:59,False,,,ConsonanceTrial,7,7,,7,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 0, 'duration': 10, 'lower_pitch': 65.4777778491216, 'pitch_interval': 10.828636572761498, 'upper_pitch': 76.30641442188309}",True,True,False,,0.0,,5,True,2854,,,3.211,276.0,283.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141fe6cb0>},False,{},2138,2023-02-16 18:20:59,False,,,ConsonanceTrial,28,28,,28,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 21, 'duration': 10, 'lower_pitch': 65.85645456367091, 'pitch_interval': 11.955334559461505, 'upper_pitch': 77.81178912313241}",True,True,False,,0.0,,6,True,2856,,,3.584,396.0,403.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147420b20>},False,{},2139,2023-02-16 18:21:02,False,,,ConsonanceTrial,38,38,,38,79,257,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 31, 'duration': 10, 'lower_pitch': 66.6273606848042, 'pitch_interval': 11.506650645222711, 'upper_pitch': 78.13401133002691}",True,True,False,,0.0,,2,True,2858,,,3.498,313.5,321.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147420fa0>},False,{},2140,2023-02-16 18:21:03,False,,,ConsonanceTrial,37,37,,37,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 30, 'duration': 10, 'lower_pitch': 66.51130703974722, 'pitch_interval': 14.727523913157704, 'upper_pitch': 81.23883095290492}",True,True,False,,0.0,,5,True,2857,,,3.202,283.5,291.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147421030>},False,{},2141,2023-02-16 18:21:03,False,,,ConsonanceTrial,17,17,,17,80,256,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 10, 'duration': 10, 'lower_pitch': 66.83930758251145, 'pitch_interval': 12.726127498405337, 'upper_pitch': 79.56543508091679}",True,True,False,,0.0,,4,True,2860,,,3.169,388.5,396.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147421990>},False,{},2142,2023-02-16 18:21:04,False,,,ConsonanceTrial,43,43,,43,74,244,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 36, 'duration': 10, 'lower_pitch': 65.4275224899607, 'pitch_interval': 5.950721133115833, 'upper_pitch': 71.37824362307653}",True,True,False,,0.0,,2,True,2862,,,5.449,403.5,411.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x147421f30>},False,{},2143,2023-02-16 18:21:07,False,,,ConsonanceTrial,39,39,,39,71,260,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 32, 'duration': 10, 'lower_pitch': 65.8778964497721, 'pitch_interval': 4.172839287671498, 'upper_pitch': 70.05073573744359}",True,True,False,,0.0,,3,True,2863,,,3.33,291.0,298.5,7.5,0,default,ConsonanceTrial,Info
